id,country,p.type,p.freq,p.year,p.area,loss_pa,subregion,climadomain,GDPpcPPP,income00
2305,Indonesia,4,0.006016267,8,100092.06,166573.3608,SSE Asia,Tropical,4400.6159,L
2306,Indonesia,1,98.38124759,9,906459.12,166573.3608,SSE Asia,Tropical,4400.6159,L
2307,Indonesia,2,1.504472523,9,482847.12,166573.3608,SSE Asia,Tropical,4400.6159,L
2308,Indonesia,3,0.107376568,9,357600.69,166573.3608,SSE Asia,Tropical,4400.6159,L
2309,Indonesia,4,0.006903315,9,175449.42,166573.3608,SSE Asia,Tropical,4400.6159,L
2310,Indonesia,1,98.3118797,10,564731.1,166573.3608,SSE Asia,Tropical,4400.6159,L
2311,Indonesia,2,1.555566618,10,332454.6,166573.3608,SSE Asia,Tropical,4400.6159,L
2312,Indonesia,3,0.126765308,10,264466.35,166573.3608,SSE Asia,Tropical,4400.6159,L
2313,Indonesia,4,0.00578837,10,108845.64,166573.3608,SSE Asia,Tropical,4400.6159,L
2314,Indonesia,1,98.3784349,11,685742.31,166573.3608,SSE Asia,Tropical,4400.6159,L
2315,Indonesia,2,1.499878789,11,385349.4,166573.3608,SSE Asia,Tropical,4400.6159,L
2316,Indonesia,3,0.113605575,11,299107.89,166573.3608,SSE Asia,Tropical,4400.6159,L
2317,Indonesia,4,0.008080731,11,154196.73,166573.3608,SSE Asia,Tropical,4400.6159,L
2318,Indonesia,1,98.390249,12,947958.39,166573.3608,SSE Asia,Tropical,4400.6159,L
2319,Indonesia,2,1.482528633,12,556467.75,166573.3608,SSE Asia,Tropical,4400.6159,L
2320,Indonesia,3,0.119262742,12,461060.19,166573.3608,SSE Asia,Tropical,4400.6159,L
2321,Indonesia,4,0.00795962,12,236281.68,166573.3608,SSE Asia,Tropical,4400.6159,L
2322,Indonesia,1,98.84808056,13,493867.8,166573.3608,SSE Asia,Tropical,4400.6159,L
2323,Indonesia,2,1.055062014,13,234079.83,166573.3608,SSE Asia,Tropical,4400.6159,L
2324,Indonesia,3,0.091672578,13,208487.97,166573.3608,SSE Asia,Tropical,4400.6159,L
2325,Indonesia,4,0.005184851,13,82286.1,166573.3608,SSE Asia,Tropical,4400.6159,L
2428,Jamaica,1,99.8743087,1,1117.71,318.9312,Caribbean,Tropical,6451.068,LM
2429,Jamaica,2,0.125691302,1,68.31,318.9312,Caribbean,Tropical,6451.068,LM
2430,Jamaica,1,99.88372093,2,1429.92,318.9312,Caribbean,Tropical,6451.068,LM
2431,Jamaica,2,0.11627907,2,100.08,318.9312,Caribbean,Tropical,6451.068,LM
2432,Jamaica,1,99.87535058,3,875.79,318.9312,Caribbean,Tropical,6451.068,LM
2433,Jamaica,2,0.124649423,3,67.32,318.9312,Caribbean,Tropical,6451.068,LM
2434,Jamaica,1,99.83738282,4,3329.37,318.9312,Caribbean,Tropical,6451.068,LM
2435,Jamaica,2,0.16261718,4,396,318.9312,Caribbean,Tropical,6451.068,LM
2436,Jamaica,1,99.67518591,5,5379.48,318.9312,Caribbean,Tropical,6451.068,LM
2437,Jamaica,2,0.316266348,5,664.92,318.9312,Caribbean,Tropical,6451.068,LM
2438,Jamaica,4,0.008547739,5,1412.64,318.9312,Caribbean,Tropical,6451.068,LM
2439,Jamaica,1,99.7635235,6,2307.6,318.9312,Caribbean,Tropical,6451.068,LM
2440,Jamaica,2,0.2364765,6,331.2,318.9312,Caribbean,Tropical,6451.068,LM
2441,Jamaica,1,99.91225505,7,1137.24,318.9312,Caribbean,Tropical,6451.068,LM
2442,Jamaica,2,0.087744955,7,41.4,318.9312,Caribbean,Tropical,6451.068,LM
2443,Jamaica,1,99.95210728,8,1834.65,318.9312,Caribbean,Tropical,6451.068,LM
2444,Jamaica,2,0.04789272,8,50.13,318.9312,Caribbean,Tropical,6451.068,LM
2445,Jamaica,1,99.8986418,9,3167.64,318.9312,Caribbean,Tropical,6451.068,LM
2446,Jamaica,2,0.1013582,9,170.28,318.9312,Caribbean,Tropical,6451.068,LM
2447,Jamaica,1,99.95996797,10,2154.42,318.9312,Caribbean,Tropical,6451.068,LM
2448,Jamaica,2,0.040032026,10,116.73,318.9312,Caribbean,Tropical,6451.068,LM
2449,Jamaica,1,99.88256785,11,2121.12,318.9312,Caribbean,Tropical,6451.068,LM
2450,Jamaica,2,0.11743215,11,132.93,318.9312,Caribbean,Tropical,6451.068,LM
2451,Jamaica,1,99.93483927,12,2298.87,318.9312,Caribbean,Tropical,6451.068,LM
2452,Jamaica,2,0.06516073,12,123.84,318.9312,Caribbean,Tropical,6451.068,LM
2453,Jamaica,1,99.78494624,13,981.27,318.9312,Caribbean,Tropical,6451.068,LM
2454,Jamaica,2,0.215053763,13,82.26,318.9312,Caribbean,Tropical,6451.068,LM
2534,Kenya,1,99.46368781,1,12231.27,1861.0749,ES Africa,Tropical,1698.7196,L
2535,Kenya,2,0.530386086,1,3769.11,1861.0749,ES Africa,Tropical,1698.7196,L
2536,Kenya,3,0.005926102,1,263.52,1861.0749,ES Africa,Tropical,1698.7196,L
2537,Kenya,1,98.9379085,2,11222.28,1861.0749,ES Africa,Tropical,1698.7196,L
2538,Kenya,2,1.030319535,2,5170.14,1861.0749,ES Africa,Tropical,1698.7196,L
2539,Kenya,3,0.031771968,2,1338.3,1861.0749,ES Africa,Tropical,1698.7196,L
2540,Kenya,1,99.40628859,3,8086.5,1861.0749,ES Africa,Tropical,1698.7196,L
2541,Kenya,2,0.593711409,3,2548.53,1861.0749,ES Africa,Tropical,1698.7196,L
2542,Kenya,1,99.2091345,4,9566.91,1861.0749,ES Africa,Tropical,1698.7196,L
2543,Kenya,2,0.776036775,4,3034.26,1861.0749,ES Africa,Tropical,1698.7196,L
2544,Kenya,3,0.014828728,4,353.34,1861.0749,ES Africa,Tropical,1698.7196,L
2545,Kenya,1,99.48082596,5,7525.98,1861.0749,ES Africa,Tropical,1698.7196,L
2546,Kenya,2,0.513274336,5,1678.05,1861.0749,ES Africa,Tropical,1698.7196,L
2547,Kenya,3,0.005899705,5,185.94,1861.0749,ES Africa,Tropical,1698.7196,L
2548,Kenya,1,99.10154195,6,11959.74,1861.0749,ES Africa,Tropical,1698.7196,L
2549,Kenya,2,0.894410943,6,4649.04,1861.0749,ES Africa,Tropical,1698.7196,L
2550,Kenya,3,0.004047108,6,102.06,1861.0749,ES Africa,Tropical,1698.7196,L
2551,Kenya,1,99.42076748,7,16778.61,1861.0749,ES Africa,Tropical,1698.7196,L
2552,Kenya,2,0.579232517,7,4717.53,1861.0749,ES Africa,Tropical,1698.7196,L
2553,Kenya,1,99.54073699,8,11578.41,1861.0749,ES Africa,Tropical,1698.7196,L
2554,Kenya,2,0.459263009,8,2523.69,1861.0749,ES Africa,Tropical,1698.7196,L
2555,Kenya,1,99.54166667,9,10221.84,1861.0749,ES Africa,Tropical,1698.7196,L
2556,Kenya,2,0.445833333,9,2177.37,1861.0749,ES Africa,Tropical,1698.7196,L
2557,Kenya,3,0.0125,9,439.02,1861.0749,ES Africa,Tropical,1698.7196,L
2558,Kenya,1,99.42276952,10,13904.46,1861.0749,ES Africa,Tropical,1698.7196,L
2559,Kenya,2,0.565389853,10,4156.2,1861.0749,ES Africa,Tropical,1698.7196,L
2560,Kenya,3,0.011840625,10,887.85,1861.0749,ES Africa,Tropical,1698.7196,L
2561,Kenya,1,99.52064327,11,10892.61,1861.0749,ES Africa,Tropical,1698.7196,L
2562,Kenya,2,0.475490954,11,2365.02,1861.0749,ES Africa,Tropical,1698.7196,L
2563,Kenya,3,0.00386578,11,102.87,1861.0749,ES Africa,Tropical,1698.7196,L
2564,Kenya,1,99.57218501,12,10865.07,1861.0749,ES Africa,Tropical,1698.7196,L
2565,Kenya,2,0.424308307,12,2548.17,1861.0749,ES Africa,Tropical,1698.7196,L
2566,Kenya,3,0.00350668,12,112.23,1861.0749,ES Africa,Tropical,1698.7196,L
2567,Kenya,1,99.40154552,13,5992.56,1861.0749,ES Africa,Tropical,1698.7196,L
2568,Kenya,2,0.592644239,13,2031.12,1861.0749,ES Africa,Tropical,1698.7196,L
2569,Kenya,3,0.005810238,13,127.89,1861.0749,ES Africa,Tropical,1698.7196,L
2585,Lao PDR,1,99.80680161,1,31764.51,13418.1936,SSE Asia,Tropical,1844.3667,L
2586,Lao PDR,2,0.193198393,1,2631.06,13418.1936,SSE Asia,Tropical,1844.3667,L
2587,Lao PDR,1,99.80389011,2,48991.23,13418.1936,SSE Asia,Tropical,1844.3667,L
2588,Lao PDR,2,0.196109893,2,3664.08,13418.1936,SSE Asia,Tropical,1844.3667,L
2589,Lao PDR,1,99.59778433,3,73684.26,13418.1936,SSE Asia,Tropical,1844.3667,L
2590,Lao PDR,2,0.399432166,3,9958.77,13418.1936,SSE Asia,Tropical,1844.3667,L
2591,Lao PDR,3,0.002783499,3,554.31,13418.1936,SSE Asia,Tropical,1844.3667,L
2592,Lao PDR,1,99.6885371,4,55368.9,13418.1936,SSE Asia,Tropical,1844.3667,L
2593,Lao PDR,2,0.310575541,4,6418.62,13418.1936,SSE Asia,Tropical,1844.3667,L
2594,Lao PDR,3,0.000887359,4,184.86,13418.1936,SSE Asia,Tropical,1844.3667,L
2595,Lao PDR,1,99.62640311,5,58625.46,13418.1936,SSE Asia,Tropical,1844.3667,L
2596,Lao PDR,2,0.370200554,5,7907.49,13418.1936,SSE Asia,Tropical,1844.3667,L
2597,Lao PDR,3,0.003396335,5,870.48,13418.1936,SSE Asia,Tropical,1844.3667,L
2598,Lao PDR,1,99.44124254,6,98584.47,13418.1936,SSE Asia,Tropical,1844.3667,L
2599,Lao PDR,2,0.552517529,6,18454.14,13418.1936,SSE Asia,Tropical,1844.3667,L
2600,Lao PDR,3,0.006239931,6,1562.4,13418.1936,SSE Asia,Tropical,1844.3667,L
2601,Lao PDR,1,99.29716364,7,99714.42,13418.1936,SSE Asia,Tropical,1844.3667,L
2602,Lao PDR,2,0.683636364,7,24172.02,13418.1936,SSE Asia,Tropical,1844.3667,L
2603,Lao PDR,3,0.0192,7,5925.24,13418.1936,SSE Asia,Tropical,1844.3667,L
2604,Lao PDR,1,99.46978716,8,64095.03,13418.1936,SSE Asia,Tropical,1844.3667,L
2605,Lao PDR,2,0.523458541,8,12684.24,13418.1936,SSE Asia,Tropical,1844.3667,L
2606,Lao PDR,3,0.006754304,8,1732.32,13418.1936,SSE Asia,Tropical,1844.3667,L
2607,Lao PDR,1,99.33796015,9,111252.78,13418.1936,SSE Asia,Tropical,1844.3667,L
2608,Lao PDR,2,0.648713766,9,24721.83,13418.1936,SSE Asia,Tropical,1844.3667,L
2609,Lao PDR,3,0.012793041,9,4837.14,13418.1936,SSE Asia,Tropical,1844.3667,L
2610,Lao PDR,4,0.000533043,9,1277.19,13418.1936,SSE Asia,Tropical,1844.3667,L
2611,Lao PDR,1,99.42728557,10,135061.38,13418.1936,SSE Asia,Tropical,1844.3667,L
2612,Lao PDR,2,0.564677816,10,26027.46,13418.1936,SSE Asia,Tropical,1844.3667,L
2613,Lao PDR,3,0.008036613,10,3303.09,13418.1936,SSE Asia,Tropical,1844.3667,L
2614,Lao PDR,1,99.47585786,11,103549.86,13418.1936,SSE Asia,Tropical,1844.3667,L
2615,Lao PDR,2,0.514334906,11,18674.1,13418.1936,SSE Asia,Tropical,1844.3667,L
2616,Lao PDR,3,0.009807233,11,4445.46,13418.1936,SSE Asia,Tropical,1844.3667,L
2617,Lao PDR,1,99.24479037,12,87296.49,13418.1936,SSE Asia,Tropical,1844.3667,L
2618,Lao PDR,2,0.742091849,12,23646.51,13418.1936,SSE Asia,Tropical,1844.3667,L
2619,Lao PDR,3,0.013117785,12,4340.34,13418.1936,SSE Asia,Tropical,1844.3667,L
2620,Lao PDR,1,98.9817179,13,119534.13,13418.1936,SSE Asia,Tropical,1844.3667,L
2621,Lao PDR,2,1.004493923,13,41765.76,13418.1936,SSE Asia,Tropical,1844.3667,L
2622,Lao PDR,3,0.013788173,13,4537.53,13418.1936,SSE Asia,Tropical,1844.3667,L
2679,Liberia,1,99.89578041,1,26869.32,5669.0937,WC Africa,Tropical,375.17885,L
2680,Liberia,2,0.101614101,1,1657.35,5669.0937,WC Africa,Tropical,375.17885,L
2681,Liberia,3,0.00260549,1,268.11,5669.0937,WC Africa,Tropical,375.17885,L
2682,Liberia,1,99.95817596,2,55024.29,5669.0937,WC Africa,Tropical,375.17885,L
2683,Liberia,2,0.041824043,2,1040.22,5669.0937,WC Africa,Tropical,375.17885,L
2684,Liberia,1,99.95359281,3,20529.54,5669.0937,WC Africa,Tropical,375.17885,L
2685,Liberia,2,0.046407186,3,608.58,5669.0937,WC Africa,Tropical,375.17885,L
2686,Liberia,1,99.98961093,4,6150.33,5669.0937,WC Africa,Tropical,375.17885,L
2687,Liberia,2,0.010389071,4,41.58,5669.0937,WC Africa,Tropical,375.17885,L
2688,Liberia,1,99.99479587,5,11031.12,5669.0937,WC Africa,Tropical,375.17885,L
2689,Liberia,2,0.005204132,5,81.18,5669.0937,WC Africa,Tropical,375.17885,L
2690,Liberia,1,99.90384615,6,33235.92,5669.0937,WC Africa,Tropical,375.17885,L
2691,Liberia,2,0.095009158,6,1700.1,5669.0937,WC Africa,Tropical,375.17885,L
2692,Liberia,3,0.001144689,6,290.52,5669.0937,WC Africa,Tropical,375.17885,L
2693,Liberia,1,99.92550878,7,41643.18,5669.0937,WC Africa,Tropical,375.17885,L
2694,Liberia,2,0.073498009,7,1498.59,5669.0937,WC Africa,Tropical,375.17885,L
2695,Liberia,3,0.000993216,7,253.8,5669.0937,WC Africa,Tropical,375.17885,L
2696,Liberia,1,99.91663907,8,34042.23,5669.0937,WC Africa,Tropical,375.17885,L
2697,Liberia,2,0.08336093,8,1330.47,5669.0937,WC Africa,Tropical,375.17885,L
2698,Liberia,1,99.85170398,9,68753.25,5669.0937,WC Africa,Tropical,375.17885,L
2699,Liberia,2,0.144731213,9,3609.63,5669.0937,WC Africa,Tropical,375.17885,L
2700,Liberia,3,0.003564808,9,1798.74,5669.0937,WC Africa,Tropical,375.17885,L
2701,Liberia,1,99.91190102,10,18924.48,5669.0937,WC Africa,Tropical,375.17885,L
2702,Liberia,2,0.082353392,10,751.5,5669.0937,WC Africa,Tropical,375.17885,L
2703,Liberia,3,0.005745585,10,418.86,5669.0937,WC Africa,Tropical,375.17885,L
2704,Liberia,1,99.86511572,11,30843.72,5669.0937,WC Africa,Tropical,375.17885,L
2705,Liberia,2,0.126871352,11,2104.65,5669.0937,WC Africa,Tropical,375.17885,L
2706,Liberia,3,0.008012928,11,1144.62,5669.0937,WC Africa,Tropical,375.17885,L
2707,Liberia,1,99.75091265,12,55032.75,5669.0937,WC Africa,Tropical,375.17885,L
2708,Liberia,2,0.236985942,12,4934.43,5669.0937,WC Africa,Tropical,375.17885,L
2709,Liberia,3,0.011092959,12,2677.95,5669.0937,WC Africa,Tropical,375.17885,L
2710,Liberia,4,0.001008451,12,2044.44,5669.0937,WC Africa,Tropical,375.17885,L
2711,Liberia,1,99.74669803,13,121530.78,5669.0937,WC Africa,Tropical,375.17885,L
2712,Liberia,2,0.245951692,13,7693.38,5669.0937,WC Africa,Tropical,375.17885,L
2713,Liberia,3,0.006219468,13,4038.57,5669.0937,WC Africa,Tropical,375.17885,L
2714,Liberia,4,0.001130812,13,3311.19,5669.0937,WC Africa,Tropical,375.17885,L
2715,Libya,1,100,1,6.84,0.8577,N Africa,Tropical,18297.542,UM
2716,Libya,1,100,2,17.64,0.8577,N Africa,Tropical,18297.542,UM
2717,Libya,1,100,3,10.62,0.8577,N Africa,Tropical,18297.542,UM
2718,Libya,1,100,4,3.6,0.8577,N Africa,Tropical,18297.542,UM
2719,Libya,1,100,5,6.57,0.8577,N Africa,Tropical,18297.542,UM
2720,Libya,1,100,6,6.57,0.8577,N Africa,Tropical,18297.542,UM
2721,Libya,1,100,7,1.17,0.8577,N Africa,Tropical,18297.542,UM
2722,Libya,1,100,8,1.26,0.8577,N Africa,Tropical,18297.542,UM
2723,Libya,1,100,9,1.89,0.8577,N Africa,Tropical,18297.542,UM
2724,Libya,1,100,10,3.69,0.8577,N Africa,Tropical,18297.542,UM
2725,Libya,1,100,11,3.24,0.8577,N Africa,Tropical,18297.542,UM
2726,Libya,1,100,12,1.44,0.8577,N Africa,Tropical,18297.542,UM
2727,Libya,1,100,13,21.24,0.8577,N Africa,Tropical,18297.542,UM
2827,Madagascar,1,99.91575794,1,75537.36,13763.3202,ES Africa,Tropical,1146.172,L
2828,Madagascar,2,0.084242056,1,2361.51,13763.3202,ES Africa,Tropical,1146.172,L
2829,Madagascar,1,99.87753869,2,74255.85,13763.3202,ES Africa,Tropical,1146.172,L
2830,Madagascar,2,0.121931178,2,3827.34,13763.3202,ES Africa,Tropical,1146.172,L
2831,Madagascar,3,0.000530136,2,114.03,13763.3202,ES Africa,Tropical,1146.172,L
2832,Madagascar,1,99.93987335,3,65556.63,13763.3202,ES Africa,Tropical,1146.172,L
2833,Madagascar,2,0.060126652,3,1525.86,13763.3202,ES Africa,Tropical,1146.172,L
2834,Madagascar,1,99.9300838,4,69210.18,13763.3202,ES Africa,Tropical,1146.172,L
2835,Madagascar,2,0.069394442,4,2144.34,13763.3202,ES Africa,Tropical,1146.172,L
2836,Madagascar,3,0.000521763,4,108.45,13763.3202,ES Africa,Tropical,1146.172,L
2837,Madagascar,1,99.86431407,5,72922.32,13763.3202,ES Africa,Tropical,1146.172,L
2838,Madagascar,2,0.135155906,5,4498.47,13763.3202,ES Africa,Tropical,1146.172,L
2839,Madagascar,3,0.000530023,5,132.03,13763.3202,ES Africa,Tropical,1146.172,L
2840,Madagascar,1,99.76314327,6,45378.72,13763.3202,ES Africa,Tropical,1146.172,L
2841,Madagascar,2,0.235945742,6,4525.11,13763.3202,ES Africa,Tropical,1146.172,L
2842,Madagascar,3,0.000910987,6,104.31,13763.3202,ES Africa,Tropical,1146.172,L
2843,Madagascar,1,99.82602331,7,145281.24,13763.3202,ES Africa,Tropical,1146.172,L
2844,Madagascar,2,0.172850628,7,11134.08,13763.3202,ES Africa,Tropical,1146.172,L
2845,Madagascar,3,0.001126063,7,910.35,13763.3202,ES Africa,Tropical,1146.172,L
2846,Madagascar,1,99.7738016,8,93095.64,13763.3202,ES Africa,Tropical,1146.172,L
2847,Madagascar,2,0.22383725,8,8648.82,13763.3202,ES Africa,Tropical,1146.172,L
2848,Madagascar,3,0.002361152,8,676.98,13763.3202,ES Africa,Tropical,1146.172,L
2849,Madagascar,1,99.80131952,9,107459.19,13763.3202,ES Africa,Tropical,1146.172,L
2850,Madagascar,2,0.197097365,9,9619.56,13763.3202,ES Africa,Tropical,1146.172,L
2851,Madagascar,3,0.001583111,9,535.05,13763.3202,ES Africa,Tropical,1146.172,L
2852,Madagascar,1,99.76351998,10,80313.03,13763.3202,ES Africa,Tropical,1146.172,L
2853,Madagascar,2,0.231305401,10,8543.07,13763.3202,ES Africa,Tropical,1146.172,L
2854,Madagascar,3,0.004657156,10,1577.61,13763.3202,ES Africa,Tropical,1146.172,L
2855,Madagascar,4,0.000517462,10,1165.41,13763.3202,ES Africa,Tropical,1146.172,L
2856,Madagascar,1,99.77779059,11,134132.4,13763.3202,ES Africa,Tropical,1146.172,L
2857,Madagascar,2,0.219834649,11,11619.63,13763.3202,ES Africa,Tropical,1146.172,L
2858,Madagascar,3,0.002374757,11,1159.11,13763.3202,ES Africa,Tropical,1146.172,L
2859,Madagascar,1,99.75496973,12,90284.49,13763.3202,ES Africa,Tropical,1146.172,L
2860,Madagascar,2,0.241216571,12,10389.6,13763.3202,ES Africa,Tropical,1146.172,L
2861,Madagascar,3,0.003813701,12,1869.75,13763.3202,ES Africa,Tropical,1146.172,L
2862,Madagascar,1,99.87109937,13,223227.45,13763.3202,ES Africa,Tropical,1146.172,L
2863,Madagascar,2,0.128137901,13,11612.79,13763.3202,ES Africa,Tropical,1146.172,L
2864,Madagascar,3,0.000762726,13,874.26,13763.3202,ES Africa,Tropical,1146.172,L
2865,Malawi,1,99.9813572,1,1323.63,421.9848,ES Africa,Tropical,501.25835,L
2866,Malawi,2,0.018642804,1,15.39,421.9848,ES Africa,Tropical,501.25835,L
2867,Malawi,1,99.72887483,2,2257.47,421.9848,ES Africa,Tropical,501.25835,L
2868,Malawi,2,0.271125169,2,325.71,421.9848,ES Africa,Tropical,501.25835,L
2869,Malawi,1,99.91041835,3,3013.74,421.9848,ES Africa,Tropical,501.25835,L
2870,Malawi,2,0.089581654,3,243.45,421.9848,ES Africa,Tropical,501.25835,L
2871,Malawi,1,99.89834816,4,2687.22,421.9848,ES Africa,Tropical,501.25835,L
2872,Malawi,2,0.101651842,4,132.93,421.9848,ES Africa,Tropical,501.25835,L
2873,Malawi,1,99.76351055,5,3464.55,421.9848,ES Africa,Tropical,501.25835,L
2874,Malawi,2,0.236489446,5,425.79,421.9848,ES Africa,Tropical,501.25835,L
2875,Malawi,1,99.62373372,6,2520.09,421.9848,ES Africa,Tropical,501.25835,L
2876,Malawi,2,0.376266281,6,441.54,421.9848,ES Africa,Tropical,501.25835,L
2877,Malawi,1,99.76927111,7,3153.51,421.9848,ES Africa,Tropical,501.25835,L
2878,Malawi,2,0.230728894,7,532.71,421.9848,ES Africa,Tropical,501.25835,L
2879,Malawi,1,99.55903969,8,3733.65,421.9848,ES Africa,Tropical,501.25835,L
2880,Malawi,2,0.440960314,8,904.59,421.9848,ES Africa,Tropical,501.25835,L
2881,Malawi,1,99.86709702,9,1646.19,421.9848,ES Africa,Tropical,501.25835,L
2882,Malawi,2,0.132902981,9,105.66,421.9848,ES Africa,Tropical,501.25835,L
2883,Malawi,1,99.62009287,10,1484.82,421.9848,ES Africa,Tropical,501.25835,L
2884,Malawi,2,0.379907134,10,294.39,421.9848,ES Africa,Tropical,501.25835,L
2885,Malawi,1,99.35178933,11,2642.67,421.9848,ES Africa,Tropical,501.25835,L
2886,Malawi,2,0.621201891,11,1080.18,421.9848,ES Africa,Tropical,501.25835,L
2887,Malawi,3,0.027008778,11,304.38,421.9848,ES Africa,Tropical,501.25835,L
2888,Malawi,1,99.07315458,12,3686.94,421.9848,ES Africa,Tropical,501.25835,L
2889,Malawi,2,0.904777667,12,1963.44,421.9848,ES Africa,Tropical,501.25835,L
2890,Malawi,3,0.022067748,12,497.61,421.9848,ES Africa,Tropical,501.25835,L
2891,Malawi,1,99.70456005,13,2833.29,421.9848,ES Africa,Tropical,501.25835,L
2892,Malawi,2,0.295439949,13,482.94,421.9848,ES Africa,Tropical,501.25835,L
2893,Malaysia,1,98.73417722,1,127649.07,50867.3727,SSE Asia,Tropical,12439.998,UM
2894,Malaysia,2,1.102766268,1,73500.21,50867.3727,SSE Asia,Tropical,12439.998,UM
2895,Malaysia,3,0.157363771,1,101223.9,50867.3727,SSE Asia,Tropical,12439.998,UM
2896,Malaysia,4,0.005692746,1,24602.31,50867.3727,SSE Asia,Tropical,12439.998,UM
2897,Malaysia,1,98.46858042,2,119106.36,50867.3727,SSE Asia,Tropical,12439.998,UM
2898,Malaysia,2,1.357648361,2,73619.73,50867.3727,SSE Asia,Tropical,12439.998,UM
2899,Malaysia,3,0.165034123,2,85074.75,50867.3727,SSE Asia,Tropical,12439.998,UM
2900,Malaysia,4,0.008737101,2,31834.44,50867.3727,SSE Asia,Tropical,12439.998,UM
2901,Malaysia,1,98.29302548,3,79808.4,50867.3727,SSE Asia,Tropical,12439.998,UM
2902,Malaysia,2,1.56575556,3,51680.79,50867.3727,SSE Asia,Tropical,12439.998,UM
2903,Malaysia,3,0.136588829,3,43001.19,50867.3727,SSE Asia,Tropical,12439.998,UM
2904,Malaysia,4,0.00463013,3,7963.56,50867.3727,SSE Asia,Tropical,12439.998,UM
2905,Malaysia,1,98.12934364,4,130657.77,50867.3727,SSE Asia,Tropical,12439.998,UM
2906,Malaysia,2,1.680717288,4,92336.31,50867.3727,SSE Asia,Tropical,12439.998,UM
2907,Malaysia,3,0.181659678,4,95933.43,50867.3727,SSE Asia,Tropical,12439.998,UM
2908,Malaysia,4,0.008279396,4,30165.66,50867.3727,SSE Asia,Tropical,12439.998,UM
2909,Malaysia,1,98.0371389,5,144591.48,50867.3727,SSE Asia,Tropical,12439.998,UM
2910,Malaysia,2,1.781485101,5,101613.78,50867.3727,SSE Asia,Tropical,12439.998,UM
2911,Malaysia,3,0.171375321,5,90224.19,50867.3727,SSE Asia,Tropical,12439.998,UM
2912,Malaysia,4,0.010000682,5,37288.35,50867.3727,SSE Asia,Tropical,12439.998,UM
2913,Malaysia,1,97.68664149,6,119028.69,50867.3727,SSE Asia,Tropical,12439.998,UM
2914,Malaysia,2,2.08095348,6,100159.11,50867.3727,SSE Asia,Tropical,12439.998,UM
2915,Malaysia,3,0.225089614,6,96563.43,50867.3727,SSE Asia,Tropical,12439.998,UM
2916,Malaysia,4,0.007315412,6,17725.14,50867.3727,SSE Asia,Tropical,12439.998,UM
2917,Malaysia,1,97.76416,7,141835.77,50867.3727,SSE Asia,Tropical,12439.998,UM
2918,Malaysia,2,1.999087218,7,115381.17,50867.3727,SSE Asia,Tropical,12439.998,UM
2919,Malaysia,3,0.228195449,7,114092.19,50867.3727,SSE Asia,Tropical,12439.998,UM
2920,Malaysia,4,0.008557329,7,33212.52,50867.3727,SSE Asia,Tropical,12439.998,UM
2921,Malaysia,1,97.51686392,8,133342.11,50867.3727,SSE Asia,Tropical,12439.998,UM
2922,Malaysia,2,2.2536696,8,111168.27,50867.3727,SSE Asia,Tropical,12439.998,UM
2923,Malaysia,3,0.22201281,8,94475.25,50867.3727,SSE Asia,Tropical,12439.998,UM
2924,Malaysia,4,0.007453667,8,28238.85,50867.3727,SSE Asia,Tropical,12439.998,UM
2925,Malaysia,1,97.67809988,9,188573.31,50867.3727,SSE Asia,Tropical,12439.998,UM
2926,Malaysia,2,2.070786654,9,152305.11,50867.3727,SSE Asia,Tropical,12439.998,UM
2927,Malaysia,3,0.233125391,9,155386.53,50867.3727,SSE Asia,Tropical,12439.998,UM
2928,Malaysia,4,0.01798807,9,126427.95,50867.3727,SSE Asia,Tropical,12439.998,UM
2929,Malaysia,1,97.58711559,10,147116.07,50867.3727,SSE Asia,Tropical,12439.998,UM
2930,Malaysia,2,2.153892129,10,127111.41,50867.3727,SSE Asia,Tropical,12439.998,UM
2931,Malaysia,3,0.250389394,10,127230.84,50867.3727,SSE Asia,Tropical,12439.998,UM
2932,Malaysia,4,0.008602891,10,26978.13,50867.3727,SSE Asia,Tropical,12439.998,UM
2933,Malaysia,1,97.356764,11,142850.61,50867.3727,SSE Asia,Tropical,12439.998,UM
2934,Malaysia,2,2.345009811,11,134745.57,50867.3727,SSE Asia,Tropical,12439.998,UM
2935,Malaysia,3,0.287054846,11,138902.94,50867.3727,SSE Asia,Tropical,12439.998,UM
2936,Malaysia,4,0.011171339,11,45010.26,50867.3727,SSE Asia,Tropical,12439.998,UM
2937,Malaysia,1,97.95524783,12,209119.05,50867.3727,SSE Asia,Tropical,12439.998,UM
2938,Malaysia,2,1.810590752,12,160933.14,50867.3727,SSE Asia,Tropical,12439.998,UM
2939,Malaysia,3,0.22257221,12,186402.42,50867.3727,SSE Asia,Tropical,12439.998,UM
2940,Malaysia,4,0.011589207,12,61417.35,50867.3727,SSE Asia,Tropical,12439.998,UM
2941,Malaysia,1,98.34396164,13,120178.98,50867.3727,SSE Asia,Tropical,12439.998,UM
2942,Malaysia,2,1.47582903,13,88442.01,50867.3727,SSE Asia,Tropical,12439.998,UM
2943,Malaysia,3,0.177512931,13,90122.85,50867.3727,SSE Asia,Tropical,12439.998,UM
2944,Malaysia,4,0.002696399,13,10384.56,50867.3727,SSE Asia,Tropical,12439.998,UM
2945,Maldives,1,100,4,0.09,0.0027,SSE Asia,Tropical,0,LM
